function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
EC:2.7.1.63	Polyphosphate--glucose phosphotransferase	33.5	2.75	103.75	96.0	74.5	74.0	50.25	5.5	14.75	8.5	17.5	5.0	13.75	1.0	2.25	39.5	70.25	68.0	95.0	119.75	79.75	0.5	8.75	5.25	21.0	2.25	63.5	9.0	10.0	6.25	41.0	19.0	100.25	123.0	136.25	131.0	115.25	224.75	69.25	17.0	149.75	5.0	59.25	141.5	13.25
EC:2.7.1.66	Undecaprenol kinase	785.25	655.36	678.0	560.5	193.75	394.36	187.0	819.5	1126.75	652.25	724.5	775.0	737.75	154.0	629.0	369.75	385.39	2540.24	849.58	365.25	2441.4	436.86	150.25	278.0	446.0	443.5	489.86	1194.53	256.25	103.64	484.0	318.75	549.64	411.5	764.0	311.14	486.89	913.54	561.75	366.0	707.86	324.5	534.5	821.5	355.11
EC:2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	74512.18000000001	104679.17	84157.93000000001	55015.43000000002	85964.46	80708.52	82281.29	86067.23000000001	38530.13000000001	55035.32	60968.31	75423.45000000001	137888.67000000007	82858.30000000003	114477.59	69473.52	59442.55	75033.86000000003	116758.65	96308.94000000002	90317.58	78822.37000000001	58066.61000000002	53760.5	75975.85	101129.96	41674.7	52689.88000000001	66871.08	84534.96999999997	63579.21000000001	101960.84	49053.76000000002	92290.62000000002	60673.30000000001	96871.28	51781.08000000001	109125.06	57301.65000000001	99524.34	87372.24	84743.65	77326.48	111616.14	96687.09
EC:2.7.1.71	Shikimate kinase	62585.26000000001	68251.23000000001	86922.16	71080.75000000001	90730.40000000002	76751.7	83054.26	75919.26000000002	43557.210000000014	63193.57000000001	70426.98	58765.87000000001	80638.26	88651.47	77909.93000000002	56467.50000000002	65124.25	60962.50000000002	94537.61000000002	51173.53	76689.23999999999	50520.11000000001	81672.95000000003	72247.95	69610.26000000001	70506.70000000001	49832.3	66178.81999999999	79968.63999999997	88037.79999999997	58989.86	83613.26	72071.57	69398.16000000003	83902.05	70309.12000000002	65145.70000000001	56242.27	57794.8	81473.28	67597.04999999999	75057.46999999999	65307.56999999999	60772.40000000004	79364.11000000003
EC:2.7.1.72	Streptomycin 6-kinase	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
EC:2.7.1.73	Inosine kinase	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
EC:2.7.1.74	Deoxycytidine kinase	54.5	498.5	16.25	14.5	6.75	14.5	25.5	33.25	52.5	47.5	55.0	423.25	358.5	92.75	62.75	116.0	299.25	70.75	44.25	55.0	80.0	55.5	108.5	316.0	456.75	256.0	202.0	282.25	58.5	64.5	40.25	12.0	6.75	7.25	5.75	9.5	8.5	71.25	52.0	51.75	71.0	8.0	14.5	58.5	9.5
EC:2.7.1.76	Deoxyadenosine kinase	164.5	506.5	22.25	26.5	12.75	19.5	28.5	86.25	107.5	74.5	100.0	444.25	372.5	96.75	63.75	327.0	304.25	90.75	116.25	1029.0	154.0	101.5	109.5	319.0	463.75	267.0	226.0	297.25	66.5	65.5	1989.25	442.0	567.75	296.25	620.75	65.5	237.5	4387.25	643.0	646.75	1914.0	250.0	1329.5	4359.5	623.5
EC:2.7.1.8	Glucosamine kinase	0.0	0.0	21.0	29.0	22.5	46.0	50.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	70.0	76.5	80.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	19.5	36.0	25.0	19.5	24.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.83	Pseudouridine kinase	1983.5	1905.0	4402.58	3180.5	2413.08	2063.0	2234.5	1118.08	970.0	2167.5	1031.33	2424.75	1937.0	2154.58	2017.25	1368.0	1511.58	6296.92	2485.92	380.67	5815.33	717.0	1308.17	2139.83	2376.08	1271.0	1736.67	3563.25	3479.67	1911.83	1933.58	1362.0	2805.42	2226.25	2613.75	1501.33	1982.0	2593.08	1850.17	1604.58	2328.33	1769.5	1405.0	1956.33	1691.5
EC:2.7.1.89	Thiamine kinase	2.0	4.1400000000000015	4.66	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	79.03999999999998	128.47	3750.76	269.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	3.24	1.33	2.33	6.81	7.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
EC:2.7.1.90	Diphosphate--fructose-6-phosphate 1-phosphotransferase	2447.21	3426.5	2141.25	5583.62	715.37	3178.38	1346.75	3687.37	6430.88	5128.37	3749.58	7493.79	2762.92	1209.5500000000004	2109.2	4785.04	5058.08	5654.97	2672.87	32172.24	2237.92	30788.12	2948.5	3546.54	4113.42	3556.87	7340.25	7099.42	2009.38	1861.96	5228.54	2284.12	5818.72	6744.2	4158.91	4762.45	6400.0	4309.42	6649.62	2973.2200000000007	3783.5	2530.34	4230.08	4136.33	3693.8
EC:2.7.1.92	5-dehydro-2-deoxygluconokinase	1211.67	895.3199999999998	1256.83	993.0	1142.9899999999998	1262.29	4188.13	727.8299999999998	424.33	1030.24	372.33	1290.68	1334.0	2168.84	1071.66	925.83	625.5999999999998	1401.7099999999996	1568.3	991.6	1508.7799999999993	514.8699999999999	778.6700000000002	914.5	2483.5	407.5	588.86	418.67	1139.5100000000002	998.91	497.17000000000013	2439.02	779.47	591.3100000000002	1246.83	1069.51	551.97	693.33	362.99	1361.66	1008.8	1367.83	1502.6699999999996	518.0	2233.01
EC:2.7.1.95	Kanamycin kinase	118.5	9.75	10.75	15.5	7.0	6.5	5.25	58.5	69.75	31.5	50.5	23.0	14.75	4.5	2.25	245.5	54.25	25.0	91.0	984.75	82.75	46.5	3.75	6.25	8.0	13.25	71.5	20.0	15.0	6.25	1958.0	444.0	575.75	301.0	640.75	58.0	250.75	4500.75	649.25	605.0	1977.75	244.0	1371.25	4419.5	621.25
EC:2.7.11.1	Non-specific serine/threonine protein kinase	101184.25	106683.93000000002	134973.95000000007	109022.57	139339.39	116196.06	128320.02	117604.51000000002	63580.83999999999	94092.68	108207.37	84282.37000000002	119543.69	129710.17000000006	116575.00000000006	85583.32	97294.23	95935.67	144389.18999999994	145731.46999999994	121403.62999999995	142385.61	121358.92000000006	108836.01	107724.2	107022.92000000004	76168.97000000003	98469.4	121794.50999999994	131633.57999999993	88783.3	126890.91	110753.56000000004	101458.45000000004	126486.23000000005	105528.89	99061.66000000003	94421.53	84221.64	123849.07	106810.11	110531.30999999998	96212.04	98067.28000000007	111913.00000000004
EC:2.7.11.5	[Isocitrate dehydrogenase (NADP(+))] kinase	2.0	4.1400000000000015	4.66	2.33	0.0	21.62	15.29	14.67	8.33	6.9	0.67	2.33	4.67	5.33	9.83	3.0	9.76	99.04	150.47	3778.76	281.12	5806.71	3.66	2.0	5.66	6.0	16.86	10.33	5.67	4.24	1.33	2.33	6.81	8.67	0.33	0.0	0.14	1.0	1.66	5.5	0.8	7.17	0.33	1.0	1.0
EC:2.7.13.3	Histidine kinase	337262.55	345997.46	434118.64	346009.02	461612.87	384518.27	428766.8000000001	387743.74	199032.93999999997	305894.14	368366.53	283099.60999999987	397423.62	452918.89	399763.66	262155.61	299389.22	306846.4599999999	464357.01000000007	229941.61	391859.52000000014	229638.35	400885.36	347022.2	344407.90999999986	352959.34	227238.0	315285.26	408537.3900000001	437326.37000000017	281076.31999999995	421817.36	323422.3699999999	322972.25999999995	394402.46	345785.61999999994	305022.21999999986	283525.93	271817.72	406037.1	325404.90000000014	354644.46	310937.59	262420.28999999986	377931.98
EC:2.7.14.1	Protein arginine kinase	5576.83	10073.77	9859.37	6222.67	9964.16	9662.14	11976.26	7403.58	5364.17	5142.58	4285.54	6976.05	14635.33	9644.63	11531.53	9833.11	6955.34	5510.82	13142.07	4395.64	6610.9000000000015	1790.66	5811.17	5777.33	8918.49	9783.29	5192.0	4547.04	7653.51	8678.76	5330.42	12656.85	7006.88	10529.18	8155.41	11929.740000000002	7458.35	6940.54	5795.91	11852.58	7501.33	8822.5	7373.79	5770.79	9897.05
EC:2.7.2.1	Acetate kinase	41438.27	43028.52000000001	51627.92000000001	44346.42000000001	51597.75000000002	45174.74	50049.13000000001	46207.43000000001	29173.21000000001	39326.84	43062.84	39014.13000000001	47828.59	51102.32000000001	46494.29000000001	34909.87000000002	40730.54	45140.74000000001	54542.65	47026.09	52047.42999999999	42605.360000000015	47173.47	43343.789999999986	44673.59	42414.210000000014	33614.23	44535.93	46106.13	49860.75999999997	40854.69	50094.73	45185.64000000002	43375.69000000002	51764.05000000001	43084.66000000002	42856.63000000001	47298.34	37977.0	49703.95	46847.35	44022.49	42536.38	46299.59000000002	48226.06000000001
EC:2.7.2.11	Glutamate 5-kinase	38680.85000000001	40086.81000000001	48671.67000000001	40842.42000000001	50299.59000000001	43285.22	48212.63000000001	43597.35000000001	27481.96000000001	36271.84	41708.59	32788.630000000005	44432.16999999999	49492.07000000001	44677.04000000001	32604.12000000001	36147.84000000001	37509.4	52079.15	39150.53000000001	45073.70999999999	40621.8	45072.39000000001	39770.45	40456.84	39739.710000000014	30510.26	38232.53	44233.88	47885.89999999997	35099.360000000015	46339.81	39592.890000000014	38658.610000000015	46300.30000000001	41016.330000000016	38429.05000000002	35883.930000000015	34750.92000000001	45561.87	39578.38000000001	40901.16	34886.219999999994	33997.760000000024	43582.84000000001
EC:2.7.2.15	Propionate kinase	2.0	3.47	4.33	2.33	0.0	14.62	6.29	14.67	8.33	6.9	0.67	2.0	4.67	5.33	9.83	0.33	9.76	79.03999999999998	128.47	3746.43	269.12	5795.71	3.33	2.0	5.33	6.0	16.86	10.33	5.67	3.24	1.0	2.33	6.81	7.67	0.33	0.0	0.14	0.67	1.33	5.5	0.47	7.17	0.33	1.0	1.0
EC:2.7.2.2	Carbamate kinase	30788.970000000016	41864.330000000016	47845.080000000016	34067.81000000001	50320.87000000001	44201.46000000002	50095.35000000001	42757.150000000016	17475.66	31769.040000000008	32606.35	33114.10000000001	57378.83	49737.86	50180.91	31501.42000000001	32790.01000000002	31788.230000000003	58955.26	8835.109999999999	42552.62999999998	9723.99	40814.14	35652.5	39071.58	45082.42000000002	22538.82000000001	29801.07	43698.67999999999	50304.98999999998	27108.65000000001	48897.06000000001	26390.08000000001	40604.040000000015	38029.970000000016	42788.080000000016	28524.290000000015	28411.28000000001	27464.53000000001	48406.64000000001	35625.53	38460.48	33157.8	23969.92000000001	42993.830000000016
EC:2.7.2.3	Phosphoglycerate kinase	39845.85000000001	42640.330000000016	49940.34000000001	43914.09000000001	50518.17000000001	45190.96	47573.3	45158.60000000001	30067.630000000016	38212.42000000001	42635.34	37867.210000000014	46032.34	49649.65000000001	45295.29000000001	36818.95	39948.15	40083.500000000015	52810.9	45882.67000000001	46584.19999999999	42418.830000000016	46601.39	42269.62	42956.42	41629.040000000015	33758.87000000002	42759.23	45190.38	48653.28999999997	39430.36	48344.48	43840.330000000016	42876.360000000015	49842.88000000001	42219.19000000002	42477.74000000001	42816.470000000016	37944.42	48662.62	44713.16	43493.16	40311.05	41589.26000000002	46840.28000000001
EC:2.7.2.4	Aspartate kinase	50337.84	61941.94000000003	68374.13000000003	62967.38000000003	66244.97000000003	64746.42000000001	64796.89000000001	58035.830000000016	39821.459999999985	52521.12	50863.76	55814.68000000002	66033.94	64511.50000000002	63669.58	51405.93	52894.5	59189.25	70800.65000000001	112899.72	62572.38999999997	113660.97000000002	56963.87	53337.04000000001	58903.50000000001	56691.41000000003	52601.92000000001	59207.38000000001	57931.98	63507.87999999997	49213.51000000001	66215.73000000001	58691.93000000003	61707.14000000003	64565.080000000016	60095.66	59030.51000000001	52504.59	50779.55000000001	66232.96000000004	56945.24999999999	58542.85	55532.94	50459.66000000003	62983.65
EC:2.7.2.7	Butyrate kinase	18396.08	26095.16	32772.069999999985	28296.42	33428.490000000005	28234.660000000003	30301.67	29988.91	13736.42	21993.33	28834.75	23849.74	30248.84	34424.92	28736.07	17698.239999999998	21685.66	24667.93	37298.01	41763.51	28604.49	28788.17	30302.84	25093.0	24187.41	26674.07	12739.34	25387.329999999994	29299.84	35158.990000000005	17992.33	22876.67	15110.76	21907.32	16534.989999999998	20233.24	18649.09	12987.66	17051.84	25910.0	17281.58	16120.59	11618.4	9491.48	22228.01
EC:2.7.2.8	Acetylglutamate kinase	38771.85000000001	40029.830000000016	48761.09	41421.59000000001	50154.42000000001	43849.6	47059.8	44106.35000000001	27873.96000000001	36601.09	41945.51	32903.960000000014	44254.51	49029.90000000001	44394.04000000001	33721.12000000002	36882.900000000016	35563.650000000016	51435.32000000001	42695.31000000001	43307.48999999998	41374.16	45703.39	40362.62	40508.84	40232.87000000002	31030.540000000008	38314.98	44437.55	48003.95999999998	35336.28000000001	46969.48	39402.390000000014	38727.28000000001	46201.30000000001	40485.66	38614.210000000014	35824.340000000004	34581.92000000001	46343.37	40024.33	41943.16	37066.55	34760.590000000026	44317.95000000001
EC:2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	37963.53	35290.47	45181.64000000002	33864.1	47060.04000000002	39236.84	46095.580000000016	40528.89	25264.99	32564.27	36896.83	30161.05	42654.99999999999	45541.92000000001	39782.900000000016	34994.97	33551.83	32854.04	48561.74000000001	17478.789999999994	43309.21	17455.059999999998	41861.44000000002	37987.58	38346.52	36940.140000000014	25219.87	33314.209999999985	43718.57	44990.17999999997	34058.72	47972.45	36703.87000000002	35189.140000000014	44708.62000000001	35058.19	33544.42	38151.99000000001	30125.35	46561.06000000001	40162.20999999999	41340.14	38721.72999999998	37345.75000000003	43867.390000000014
EC:2.7.4.1	Polyphosphate kinase	32485.770000000004	32622.410000000014	43194.890000000014	36315.34000000001	43803.84000000001	39161.04	41855.55	39250.44000000002	24651.21000000001	31476.84000000001	36251.3	28647.920000000016	39295.01	40940.860000000015	37391.92000000001	29520.00000000001	31781.65	31283.83	47090.15000000001	59124.50000000002	37128.169999999984	53760.16000000001	39650.390000000014	33770.29	33212.18	35051.080000000016	26295.200000000008	32803.94	39539.210000000014	42373.70999999998	32378.450000000015	43971.65	35142.330000000016	33789.91000000002	40001.63000000001	35798.19	32073.36000000001	32698.89	29597.50000000001	42550.54	35504.58	38010.41	34070.1	31765.56000000002	40553.820000000014
EC:2.7.4.14	UMP/CMP kinase	64944.30999999997	73604.17	89194.12000000002	70544.68999999997	89406.80000000002	78951.58999999997	84689.8	79863.89	44389.53000000001	63253.82	71536.06	62458.18	85455.25999999997	81725.47	80293.01000000001	62060.75	67787.06999999999	62578.97000000002	100055.88000000002	48575.67999999999	78533.40999999997	44726.7	80349.94000000003	71356.54000000001	72603.60999999999	77457.23999999999	53290.84	67847.04999999997	82003.70999999999	85832.08999999997	60691.919999999984	84706.01	66918.02	74610.46	80948.25000000001	75503.32000000004	68227.78000000003	63092.06000000001	59269.13000000001	84648.76000000001	69369.05999999997	71417.97999999997	65649.21999999999	59526.91000000004	71528.29000000004
EC:2.7.4.16	Thiamine-phosphate kinase	9225.96	6841.13	6344.17	11313.62	3642.95	7879.16	4393.13	5642.54	8965.300000000001	7500.5999999999985	8261.16	9741.28	4585.68	3526.37	5776.53	9322.28	7645.34	8534.76	5725.25	36982.17	4372.05	37430.83	4952.91	5413.04	6240.91	5497.03	10135.86	11053.5	3996.13	3182.2900000000004	7596.96	5649.2	8730.19	10326.54	7894.9	8081.79	12868.05	6442.75	9275.7	5511.39	5678.06	8349.18	8587.0	8670.83	8200.71
EC:2.7.4.2	Phosphomevalonate kinase	320.0	130.11	575.0	455.0	156.0	301.22	118.0	174.0	70.0	282.0	114.0	288.0	451.0	38.0	449.0	297.0	182.89	2451.17	886.33	1288.61	2470.11	428.11	45.0	115.0	82.0	149.0	317.11	1057.78	138.0	22.89	2293.0	534.0	991.0	598.5	1266.0	257.0	594.0	4899.0	901.0	778.0	2248.11	323.0	1649.0	4811.0	704.11
EC:2.7.4.22	UMP kinase	39842.85000000001	42637.330000000016	49932.34000000001	43893.09000000001	50515.17000000001	45167.1	47562.3	45152.60000000001	30050.630000000016	38190.42000000001	42631.34	37862.210000000014	46032.34	49645.65000000001	45282.29000000001	36813.95	39932.15	40130.070000000014	52812.9	45874.81000000001	46572.48999999999	42398.830000000016	46491.39	42256.62	42927.42	41614.040000000015	33755.87000000002	42755.23	45186.38	48652.28999999997	39236.36	48227.48	43760.470000000016	42797.860000000015	49708.38000000001	42168.830000000016	42283.88000000001	42453.76000000002	37718.42000000001	48544.12	44180.66	43342.66	40180.05	41523.26000000002	46734.28000000001
EC:2.7.4.23	Ribose 1,5-bisphosphate phosphokinase	3.0	3.47	4.33	24.33	1.0	56.62	47.29	24.67	19.33	7.9	2.67	3.0	4.67	5.33	10.33	24.33	11.76	145.04	184.47	3718.43	332.62	5773.71	6.33	5.0	8.33	16.0	56.86	12.33	6.67	4.24	15.0	2.33	15.81	15.67	1.33	2.0	10.14	9.67	16.33	12.0	4.47	11.67	3.33	7.0	10.0
EC:2.7.4.3	Adenylate kinase	39866.85000000001	42641.580000000016	50012.09000000001	43910.59000000001	50567.17000000001	45253.1	47627.55	45152.60000000001	30051.130000000016	38196.67000000001	42651.09	37865.210000000014	46045.34	49645.65000000001	45283.79000000001	36818.95	39953.15	40190.320000000014	52867.9	45928.81000000001	46639.98999999999	42399.080000000016	46497.39	42257.62	42947.42	41614.040000000015	33777.37000000002	42758.23	45190.38	48653.78999999997	39245.11	48267.98	43776.970000000016	42824.860000000015	49734.88000000001	42197.830000000016	42339.38000000001	42476.51000000002	37723.92000000001	48552.12	44184.66	43416.16	40206.3	41587.76000000002	46744.53000000001
EC:2.7.4.6	Nucleoside-diphosphate kinase	8124.83	3075.08	3771.45	7800.33	2965.33	5435.34	2898.46	3859.0	4265.42	2958.73	6029.2	5266.45	2411.34	2341.62	4106.53	6169.28	2097.39	6338.64	4473.04	36875.29	4079.19	37303.82	2116.33	2522.08	2686.49	2244.87	5736.469999999998	6342.98	2881.75	1607.9600000000007	3489.0	3442.91	2704.48	3594.12	2537.9	1531.9199999999996	3445.27	3635.92	4183.0	2925.59	3075.16	5817.43	4896.29	5058.7	4520.57
EC:2.7.4.7	Phosphomethylpyrimidine kinase	36572.85000000001	34041.250000000015	42866.09000000001	34549.42000000001	42233.51000000002	36640.44	41746.55	40188.27000000001	24494.96000000001	32880.51000000002	39964.59	30187.21000000001	36991.669999999984	37560.99000000001	36114.290000000015	31270.620000000014	34536.15	30505.980000000003	48808.89	45290.47000000001	37265.48999999998	41368.91000000002	40713.720000000016	36653.62	37417.76	36832.710000000014	27633.870000000006	34055.56	40023.71	39615.95999999997	32768.95000000001	41113.81000000001	39471.470000000016	35993.86000000001	41901.05000000002	36807.000000000015	36252.55000000002	35079.35000000001	31267.75000000001	39497.79	35567.66	36667.66	34714.139999999985	37143.26000000002	34262.700000000004
EC:2.7.4.8	Guanylate kinase	41799.35000000001	48713.94000000001	51537.34000000001	44433.59000000001	52856.17000000001	48563.82	49105.3	49422.60000000001	30139.630000000016	39050.42000000001	44306.84	40885.710000000014	55479.84	51259.65000000001	52782.79000000001	40150.95	41947.54	43353.24000000001	59457.23	47654.42000000001	50334.09999999999	42860.94000000002	47620.89	42731.12	45220.42	48540.54000000001	35011.98000000002	44455.51	45045.88	51010.17999999997	42366.86	51977.48	44974.97000000002	48454.86000000002	51717.38000000001	48809.33000000001	44189.38000000001	49750.76	40765.42	53732.62	48712.27	46601.16	43215.55	49381.76000000002	50484.39000000002
EC:2.7.4.9	dTMP kinase	14474.25	12538.08	9526.45	9817.33	9309.08	8610.869999999999	8476.71	11549.75	10472.67	8518.98	12779.12	8263.279999999999	8195.67	9089.45	10269.95	12191.36	9560.56	10462.19	7810.79	11055.57	11118.85	9188.82	9288.83	10013.91	12651.82	10242.37	7977.719999999998	10962.06	6953.75	7530.38	13564.83	8629.41	16607.42	10095.04	13145.49	9710.37	12865.3	20319.58	11175.75	10109.25	15769.41	14308.84	12093.46	24690.620000000006	14316.15
EC:2.7.6.1	Ribose-phosphate diphosphokinase	58582.35000000001	66130.79000000001	85202.04000000001	68701.59000000003	87630.41000000003	73652.49	81300.13999999997	73953.76000000001	42946.210000000014	59835.84	68647.05	57563.68000000001	78282.09	85209.20000000001	74199.32	54064.40000000001	61741.38	63854.57000000001	93054.89000000004	49937.34	78267.78999999996	44927.10000000001	76634.14000000001	67132.87	65603.5	67000.08	44270.15000000001	64430.97	76624.06	84519.18999999997	60797.53	83549.83	63164.55000000003	66326.29000000001	72178.13	63773.09	63206.67000000001	64256.67000000001	55606.91	81885.28	67677.85	66952.48999999999	63323.42	57650.71000000003	73474.03
EC:2.7.6.2	Thiamine diphosphokinase	28715.10000000001	32674.86000000001	40583.59000000001	32138.760000000013	39841.42000000001	33843.73	38291.84	37626.180000000015	18864.63	28818.52	33574.009999999995	26747.80000000001	34479.5	34572.91	32695.21000000001	25695.790000000005	31969.31	29229.53	45767.69	40364.3	37007.279999999984	34895.790000000015	37862.98000000002	34302.79	34623.26	33618.71000000001	24470.51000000001	32015.57	37122.38	37722.95999999998	28740.440000000013	36888.32	37395.830000000016	32727.02000000001	39836.970000000016	33065.24000000001	32829.66000000002	32415.26000000001	26066.840000000004	36588.2	33751.02	31146.07	28703.959999999995	33316.260000000024	29545.950000000004
