function	description	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
K03316	TC.CPA1; monovalent cation:H+ antiporter, CPA1 family	781.5	307.86	801.66	843.83	410.0	736.7	240.79	460.67	327.58	549.6500000000002	269.42	517.8299999999998	566.42	73.33	580.08	641.5000000000001	442.29	3331.2000000000007	1999.63	9226.37	3291.38	7317.68	170.41	283.75	345.16	438.25	557.58	1542.89	364.67	78.77	3569.58	976.33	1487.2000000000005	1126.67	1834.08	553.64	1093.03	7517.29	1627.41	1505.5	4608.27	1188.67	2408.83	6662.0	1176.22
K03317	TC.CNT; concentrative nucleoside transporter, CNT family	268.13	2402.97	1440.75	1965.04	483.7	1739.08	807.9599999999998	468.37	191.55	555.2700000000002	217.0	1678.53	1492.17	404.46	1280.12	410.62	1110.1	3095.34	893.68	5553.92	2689.21	7118.0	307.83	801.54	1232.66	655.2	2383.86	2134.92	229.13	363.7	371.2	211.54	645.1	552.12	981.83	403.12	769.47	732.41	520.45	372.13	520.14	504.0	561.58	1161.75	396.96
K03319	TC.DASS; divalent anion:Na+ symporter, DASS family	314.0	90.78	38.33	189.0	71.0	305.22	61.0	131.0	139.0	172.0	141.0	187.33	63.0	14.0	105.5	173.67000000000004	198.89	474.67	1008.33	1509.4399999999996	398.61	1223.11	74.33	83.0	114.33	229.0	83.11	463.78	181.0	45.89	734.3299999999998	153.0	457.0	478.0	348.0	132.0	376.0	570.3299999999998	313.3300000000001	279.5	411.44000000000005	394.5	387.0	460.0	411.11
K03320	amt, AMT, MEP; ammonium transporter, Amt family	42964.720000000016	41694.66000000002	47827.05000000001	38135.13000000001	50449.22000000002	44121.03999999999	45733.97000000001	44861.31000000001	23589.740000000005	35262.320000000014	41860.289999999986	34297.97	51330.84	48109.73000000001	49544.55000000001	31632.220000000016	35340.570000000014	35518.990000000005	54658.02	34981.540000000015	42505.819999999985	33670.04	43521.88000000001	38159.67	38957.93	43313.890000000014	28738.55000000001	35571.78	44120.92	47630.74999999998	32667.17000000001	48575.77	38108.320000000014	42211.62000000002	43493.31000000001	42897.930000000015	34718.720000000016	34298.880000000005	34086.460000000014	44922.99000000001	38568.58	43968.24	36921.02	35748.04000000002	44889.03000000001
K03321	TC.SULP; sulfate permease, SulP family	21333.130000000005	22767.95	24411.540000000005	22280.95	22911.770000000004	22283.040000000008	21672.59	15737.28	15142.13	18076.84	15456.95	21278.92	24240.349999999995	23265.5	23430.060000000005	19577.06	17636.94	19350.97	24119.63	38199.44	19680.950000000004	38440.45	15715.74	17175.04	20966.410000000003	18477.82	18611.22	18303.709999999992	18435.14	21229.789999999994	13974.13	27509.38	17060.91	22396.220000000005	23765.65	24947.72	19724.06	15034.24	18289.44	20855.800000000007	14981.2	26629.509999999995	23608.540000000008	17435.78	22506.85
K03322	mntH; manganese transport protein	823.3800000000001	665.19	1273.9499999999996	3208.28	346.45	1605.9899999999998	516.46	1333.28	520.2099999999998	881.0200000000002	895.2099999999998	965.5	668.5999999999998	277.18	781.6500000000002	768.9000000000002	887.0399999999997	4426.51	2422.17	35056.53	3290.4999999999995	35737.22	612.5799999999998	685.9599999999998	562.8299999999998	590.7400000000001	2725.24	3209.02	712.14	338.98	2617.54	882.71	1698.4200000000005	1233.98	1672.7299999999998	600.7599999999999	1262.57	5334.46	1196.78	1076.97	2627.5199999999995	602.2599999999999	1942.44	5183.62	955.57
K03324	yjbB; phosphate:Na+ symporter	66051.16	73156.39000000001	88703.64000000001	72047.31000000001	93567.73000000004	78233.89999999997	87082.97	78266.42000000001	45460.87	64597.08000000001	72106.31999999999	62537.60000000003	83468.25	92315.65	79788.43000000002	55363.76000000002	67609.27	63392.89000000002	95142.31	56244.86000000001	80790.92999999996	53674.86000000001	84044.45000000001	74536.45999999999	74633.61	72615.26000000002	52252.24000000002	68341.28000000001	83031.20999999999	91332.50999999998	57887.10000000001	80329.84999999999	63937.97000000003	67533.56000000003	80240.28000000001	69933.67000000003	63458.72000000002	54006.03	55704.88000000001	83935.52	67218.04	63555.21999999999	56852.81	45685.74000000003	72647.34
K03325	ACR3, arsB; arsenite transporter	6399.75	1736.1	1392.4499999999996	2124.25	1533.2399999999998	2736.81	1566.09	1642.91	372.25	650.2499999999999	3053.54	1530.4700000000007	1140.83	685.05	2222.78	637.78	663.5899999999998	1433.3199999999995	988.99	4282.31	1019.98	2698.83	475.0	512.5	838.1600000000002	1139.46	1875.0	1223.2100000000005	1072.5100000000002	617.5899999999998	1311.0	4590.85	1786.05	1735.0099999999998	1428.83	1246.82	1673.85	2111.62	2095.74	1534.66	1695.41	4002.58	4439.12	2517.87	2602.4700000000007
K03326	TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family	1149.66	673.4900000000001	752.65	816.33	719.0	784.46	2150.29	656.3299999999998	947.33	1140.4	619.67	1082.16	849.17	1240.99	767.33	645.5100000000001	807.6	1149.7	3111.47	14259.75	1556.28	20164.71	607.81	770.0	1705.81	654.84	487.2	900.1700000000002	637.51	1021.08	1785.82	1465.49	1761.3100000000004	2058.67	1556.1699999999996	1082.5	1672.3000000000004	1624.15	1066.65	1258.0	1161.13	2217.17	1453.49	1325.66	2453.0
K03327	TC.MATE, SLC47A, norM, mdtK, dinF; multidrug resistance protein, MATE family	5446.18	8768.5	8836.68	16663.73	4887.6399999999985	10950.58	7574.33	8114.32	11052.43	10084.95	8393.4	13830.16	6196.200000000002	6241.32	6978.81	13033.22	9751.09	13554.28	9765.25	72793.27	6676.52	73751.08	6962.23	8025.75	9448.0	7339.23	14384.21	15917.17	5724.92	4644.000000000001	9210.25	12810.56	12662.05	14265.41	10750.22	10135.5	17179.010000000002	7226.91	11374.65	6940.3600000000015	6283.96	20148.44	18769.5	15133.66	15893.34
K03328	TC.PST; polysaccharide transporter, PST family	596.05	1703.8499999999995	1945.37	4262.95	656.2800000000002	2854.51	1136.25	1448.12	459.63	971.78	826.88	1476.82	943.51	428.0	1410.07	530.4	815.47	4315.05	2129.53	37526.27	3158.4	40241.4	590.99	638.54	700.16	595.3199999999998	4072.44	3352.4	610.63	392.61	609.2	2431.2	1277.38	995.66	1371.16	658.79	1638.04	775.91	635.5300000000002	505.63	588.36	4314.42	3665.2	3137.12	2447.7000000000007
K03329	yahN; amino acid exporter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	77.0	1.5	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0
K03332	fruA; fructan beta-fructosidase [EC:3.2.1.80]	746.21	888.4999999999999	1117.75	4774.12	321.36999999999995	2268.63	669.0	1542.12	1782.63	1448.87	1055.33	3688.04	513.6700000000002	343.8	443.9500000000001	2683.79	1598.33	3816.22	1920.87	52154.99	1074.67	52090.12	875.0	1319.54	1447.92	685.37	3729.0	4197.17	973.63	517.46	1539.04	650.87	3874.72	3909.7	2381.16	1631.1999999999996	3384.5	845.92	1973.12	1156.97	886.25	879.0899999999998	1204.08	1114.33	1555.0500000000004
K03333	choD; cholesterol oxidase [EC:1.1.3.6]	1.0	0.0	2.0	1.0	0.0	11.0	11.0	2.0	6.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	2.0	20.0	26.0	33.0	13.0	0.0	2.0	2.0	5.0	4.0	3.0	1.0	2.0	4.0	3.0	3.0	0.0	5.0	1.0	0.0	3.0	3.0	4.0	6.0	4.0	3.0	4.0	0.0	4.0
K03335	iolE; inosose dehydratase [EC:4.2.1.44]	328.67	153.56999999999996	234.95	265.0	265.24	173.29000000000005	296.38000000000005	597.8299999999998	87.83	172.48999999999995	300.7100000000001	126.8	246.0	199.22	193.78	241.95	177.84999999999997	162.70999999999995	120.3	4124.6	278.9	2197.87	265.67	286.5	263.75	313.62	150.86	174.78999999999996	138.51	179.16	149.16999999999996	470.02	150.47	189.43000000000004	216.83	231.76	166.35	192.33	89.24	383.66	292.7999999999999	242.83	315.79	140.12	483.39
K03336	iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing) [EC:3.7.1.22]	196.67	125.57	225.95	257.0	254.24	160.29000000000005	283.38000000000005	519.83	70.83	146.48999999999995	268.71	107.8	197.0	177.22	170.78	211.95	157.84999999999997	143.70999999999995	112.3	898.5999999999998	244.9	425.87	216.67	259.5	233.75000000000003	254.12	142.86	136.78999999999996	107.51	152.66	120.67	369.02	126.97	181.93000000000004	198.33	226.26	148.35	153.82999999999996	56.24	232.16000000000003	231.3	170.82999999999996	228.79	104.12	360.39
K03337	iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]	324.67	153.56999999999996	234.95	265.0	265.24	169.29000000000005	287.38000000000005	590.8299999999998	83.83	175.48999999999995	301.7100000000001	126.8	249.0	200.22	194.78	241.95	177.84999999999997	157.70999999999995	120.3	899.5999999999998	259.9	432.87	261.67	286.5	264.75	313.62	150.86	174.78999999999996	133.51	179.16	150.16999999999996	467.02	147.47	192.43000000000004	222.83	233.76	170.34999999999997	188.33	89.24	367.66	292.7999999999999	238.83	310.79	142.12	487.39
K03338	iolC; 5-dehydro-2-deoxygluconokinase [EC:2.7.1.92]	1211.67	895.3199999999998	1256.83	993.0	1142.9899999999998	1262.29	4188.13	727.8299999999998	424.33	1030.24	372.33	1290.68	1334.0	2168.84	1071.66	925.83	625.5999999999998	1401.7099999999996	1568.3	991.6	1508.7799999999993	514.8699999999999	778.6700000000002	914.5	2483.5	407.5	588.86	418.67	1139.5100000000002	998.91	497.17000000000013	2439.02	779.47	591.3100000000002	1246.83	1069.51	551.97	693.33	362.99	1361.66	1008.8	1367.83	1502.6699999999996	518.0	2233.01
K03339	iolJ; 6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase [EC:4.1.2.29]	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	14.0	18.5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03340	dapdh; diaminopimelate dehydrogenase [EC:1.4.1.16]	25957.93000000001	30160.590000000004	41037.640000000014	33815.430000000015	41936.76000000002	36116.09	39578.26	35132.020000000004	22498.130000000005	29970.770000000004	31700.219999999994	29235.840000000015	38381.67	40822.03000000001	35061.34000000001	28386.59000000001	31210.59	30330.520000000004	45529.94	34909.680000000015	36374.88999999999	33318.340000000004	37905.56000000001	33104.04	31010.26	33086.50000000001	25257.650000000005	32378.5	39098.13000000001	41882.57999999999	27814.53000000001	40442.07	27988.16000000001	34527.49000000002	37442.720000000016	33268.91	31305.36000000001	24109.26	27909.17000000001	39914.54	30452.25	29964.99	28806.759999999995	18126.31000000001	33617.960000000014
K03342	pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	5.0	4.0	2.0	15.0	8.0	11.0	10.0	6.0	1.0	19.0	6.0	5.0	10.0	2.0	5.0	10.0	5.0	22.0	24.0	28.0	18.0	11.0	5.0	4.0	4.0	4.0	3.0	9.0	0.0	2.0	4.0	1.0	7.0	12.0	10.0	8.0	9.0	16.0	10.0	7.0	17.0	5.0	9.0	19.0	1.0
K03343	puo; putrescine oxidase [EC:1.4.3.10]	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
K03346	dnaB; replication initiation and membrane attachment protein	1460.75	2130.36	722.25	587.5	200.25	402.97	206.5	1180.0	1800.25	986.75	917.0	1944.75	1255.75	472.0	763.0	903.75	1833.39	2509.67	921.58	1342.61	2562.61	494.86	358.75	859.5	1256.0	851.5	1182.36	1955.53	387.25	404.64	2546.5	910.25	1198.5	717.0	1463.0	380.0	900.75	5728.75	1207.25	1049.5	3159.86	688.0	2012.5	5761.5	1177.11
K03366	butA, budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	311.5	139.03	606.33	559.0	214.5	442.73	123.79	128.0	18.0	266.07	82.5	327.33	438.0	34.0	481.5	136.17000000000002	240.21	2683.05	1095.3000000000004	565.98	2601.51	375.43	47.83	119.0	80.83	200.5	329.0800000000001	1227.56	231.0	33.85	534.8299999999998	134.0	547.14	423.5	767.5	245.0	450.14	706.8299999999998	366.83	245.0	512.6899999999998	112.5	437.0	610.5	139.72
K03367	dltA; D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	508.5	719.11	608.25	494.0	164.25	333.22	150.0	393.75	328.0	448.5	246.5	790.75	876.5	153.75	549.75	501.0	594.64	2601.42	956.58	5820.61	2626.61	1857.61	219.5	507.0	664.25	571.0	618.11	1480.53	226.0	111.89	2783.75	845.5	1043.75	688.25	1391.25	302.5	725.0	6339.75	1340.0	1157.75	3557.61	845.5	2007.5	6022.0	1033.61
K03380	E1.14.13.7; phenol 2-monooxygenase [EC:1.14.13.7]	24.0	0.0	10.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	12.0	0.0	0.0	4.0	21.0	9.0	1.0	5.0	3.0	0.0	6.0	1.0	20.0	0.0	16.0	3.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	7.0	16.0	5.0	7.0	4.0	0.0	0.0	14.0	2.0
K03381	catA; catechol 1,2-dioxygenase [EC:1.13.11.1]	0.0	0.0	0.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	22.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03382	atzB; hydroxydechloroatrazine ethylaminohydrolase [EC:3.5.4.43]	457.5	383.34	610.5	374.34	672.9900000000001	561.0	1957.84	81.84	242.5	478.5	43.5	596.17	612.16	1168.0	498.16	356.5	229.67	808.1600000000002	746.6600000000002	51.34	918.83	45.66	288.67	437.5	1164.0	52.83	225.34	129.0	511.17	871.84	178.66999999999996	991.68	344.16	210.32	526.6700000000002	526.84	200.5	256.33	155.16000000000003	505.66	366.5	570.8299999999998	597.84	190.83	882.67
K03385	nrfA; nitrite reductase (cytochrome c-552) [EC:1.7.2.2]	1307.92	1388.83	1782.17	4248.58	1468.33	2518.67	1426.83	2102.08	1838.25	2028.5	2183.33	3666.17	1239.67	1833.83	1713.0	3204.33	1659.33	3357.42	2490.33	35167.17	1228.92	36504.5	1526.33	2137.5	2076.42	1758.0	2656.83	3074.75	1521.33	1035.67	1942.5	2503.33	3926.25	3947.75	2544.0	1725.42	3853.33	1537.83	2407.5	1658.0	1451.42	4627.25	4177.17	3318.25	3517.25
K03386	PRDX2_4, ahpC; peroxiredoxin (alkyl hydroperoxide reductase subunit C) [EC:1.11.1.15]	27576.1	26037.87000000001	34431.80000000002	30492.76000000001	31888.240000000016	31404.36	34692.520000000004	32252.01000000001	18452.71	24773.330000000005	33436.79	28395.180000000015	29275.43	27009.52000000001	27542.580000000005	22216.58000000001	27606.200000000008	23179.28	41996.04	44738.66	26527.749999999996	46498.34000000001	30399.970000000005	27227.79	26919.58	28945.75000000002	20570.380000000005	29093.340000000015	32472.48	29364.649999999987	24587.450000000008	29388.250000000004	34111.05000000002	31054.470000000005	34934.630000000005	33448.28000000001	31038.070000000014	20218.62	25259.74	28667.53	23297.44	27139.989999999994	23179.429999999997	28975.63000000002	27001.80000000001
K03387	ahpF; alkyl hydroperoxide reductase subunit F [EC:1.6.4.-]	537.5400000000002	558.31	681.58	2961.46	165.69000000000003	1311.5800000000004	364.80000000000007	1205.96	508.63	639.6000000000001	797.4999999999999	725.54	226.67	256.29	351.43999999999994	514.62	657.1	1998.75	1543.67	35607.259999999995	831.62	35867.66	621.1600000000002	613.21	479.74	469.7	2674.370000000001	2227.34	621.14	323.2100000000001	368.04	332.88000000000005	707.5199999999999	622.1899999999998	391.16	289.54	618.8000000000002	261.41	284.44000000000005	291.63000000000005	265.39	324.09	260.41	273.99	253.55
K03388	hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	1875.67	2193.49	2651.84	3192.0	1872.16	2447.33	2182.0	2539.83	1232.67	2374.83	2409.83	1659.0	1957.34	2350.16	2288.5	2329.16	2503.5	1775.17	2492.0	919.84	1722.84	583.6700000000002	2371.33	2613.17	2644.5	2497.83	1664.33	2978.67	1928.33	1494.67	1120.5	3563.5	1553.33	1694.0	2183.33	1661.67	3315.66	1131.66	1117.5	1838.0	1661.34	4984.5	4482.5	3006.5	3484.33
K03389	hdrB2; heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	1878.33	2194.16	2654.1800000000007	3192.34	1875.49	2449.67	2182.84	2542.17	1233.84	2377.66	2411.83	1661.17	1958.5	2349.49	2291.16	2330.49	2503.67	1775.83	2493.0	921.51	1723.0	586.8299999999998	2371.0	2611.67	2647.5	2500.33	1663.5	2979.84	1928.66	1493.84	1122.67	3562.51	1555.9899999999998	1698.32	2183.66	1665.0100000000002	3319.99	1132.3200000000004	1118.0	1839.0	1664.17	4984.0	4483.67	3006.16	3487.83
K03390	hdrC2; heterodisulfide reductase subunit C2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]	1878.83	2194.16	2654.1800000000007	3192.84	1875.49	2449.67	2182.84	2542.67	1235.34	2377.66	2412.33	1661.17	1958.5	2350.99	2291.16	2331.49	2504.17	1776.33	2493.0	921.51	1723.5	587.3299999999998	2371.5	2612.67	2647.5	2500.33	1664.5	2980.34	1928.66	1494.34	1122.67	3563.51	1556.9899999999998	1698.32	2184.16	1665.5100000000002	3319.99	1133.3200000000004	1119.5	1839.5	1664.17	4986.0	4483.67	3007.16	3487.83
K03394	cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	20762.77	18236.08	20192.680000000008	15052.839999999998	21723.920000000006	18603.93	20900.420000000006	13470.68	9182.38	14563.27	11029.01	12714.97	23618.669999999995	20108.660000000003	22214.21000000001	17804.870000000006	14424.92	15194.86	21426.520000000004	11692.44	18204.509999999995	17506.93	14773.14	16038.21	19332.600000000006	17618.960000000006	16042.31	12681.04	17681.79	19482.909999999974	11846.86	26582.9	23388.41000000001	19003.52	28900.970000000016	23464.33000000001	15454.489999999998	14102.01	13559.67	22046.120000000006	17088.0	26633.32	23582.38	22522.180000000026	23334.340000000004
K03399	cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	95.0	609.75	46.87	40.5	25.5	27.5	33.25	56.25	76.17	50.08	82.21	456.37	405.83	114.63	81.87	171.45	446.5	93.92	99.58	4202.5	90.62	1084.67	133.0	333.5	477.83	281.29	229.83	347.87	83.33	190.08	77.08	48.0	34.58	23.2	27.58	23.42	41.05	153.92000000000004	104.75	110.25	112.83	34.5	40.12	143.79000000000005	62.21
K03402	argR, ahrC; transcriptional regulator of arginine metabolism	31542.600000000013	37296.110000000015	47270.42000000001	39979.59000000001	47958.84000000001	41515.07	44968.38	41772.02	24993.71000000001	35558.42000000001	36837.599999999984	33895.880000000005	43526.42	46953.91	41904.040000000015	31631.540000000008	36430.13000000001	40337.570000000014	50996.07000000001	40366.250000000015	47366.92999999999	40855.110000000015	44447.47000000001	39672.959999999985	39540.34	38954.210000000014	30542.060000000005	39941.68	43119.63	47034.75999999997	35093.19000000002	44372.9	41557.720000000016	40400.94000000002	47162.30000000001	40139.66000000002	38024.80000000002	35460.18	34665.830000000016	45472.37	39579.85000000001	37318.99	34667.789999999986	32387.430000000026	41776.31000000001
K03403	chlH, bchH; magnesium chelatase subunit H [EC:6.6.1.1]	3.0	2.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
K03404	chlD, bchD; magnesium chelatase subunit D [EC:6.6.1.1]	3.5	2.0	87.0	96.5	60.0	3.0	0.0	2.5	1.5	1.0	3.5	0.0	0.0	2.5	3.0	2.0	1.5	1.5	1.0	0.0	1.5	2.5	0.5	3.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	1.0	90.0	137.0	116.5	116.5	95.0	2.0	2.5	0.5	0.0	2.0	0.0	2.0	2.0
K03405	chlI, bchI; magnesium chelatase subunit I [EC:6.6.1.1]	44.5	1120.0	845.0	1465.5	391.0	1491.0	618.0	257.5	5.5	209.0	34.5	540.0	316.0	141.5	653.0	14.0	178.5	596.5	162.0	96.0	238.5	17.5	17.5	22.0	218.0	15.0	1376.0	502.5	38.0	87.5	107.0	89.0	282.0	337.0	432.5	313.5	465.0	129.0	158.5	134.5	101.0	393.0	263.0	545.0	299.0
K03406	mcp; methyl-accepting chemotaxis protein	274801.6	246785.58999999997	319849.72999999986	249158.99999999997	342748.49999999994	289277.77000000014	308669.56999999995	313036.3999999999	124206.78	214805.13	303992.92	210608.62999999995	310190.32	334951.6	308328.1	173252.18999999994	222929.79	202440.01	365386.24	26194.12	281539.37	22786.509999999995	320576.93	259485.8	229892.65	283079.5799999999	145655.09999999998	231858.5	326894.82	340824.03000000014	192814.55	309022.6	178433.24	237120.21999999997	264834.31999999995	252367.07999999996	202346.99999999997	160582.20999999993	191977.03	303385.8	215901.37	253385.3	202059.40000000005	138405.07999999993	262830.61999999994
K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	56759.95	43361.27000000002	60499.56000000003	47316.77000000002	66878.95000000003	52353.01999999999	58789.25000000002	59778.71000000003	23962.66	41419.12	64472.23	38114.3	52345.16	65585.26000000001	55567.49000000001	29895.06	40777.36	39127.86	66222.5	7672.579999999997	52579.13999999999	4891.619999999999	61662.45000000001	50435.33	43002.53	50384.06000000001	24340.02	43892.19000000002	62308.65	64386.109999999964	38542.640000000014	49324.54	39243.26000000002	39960.13000000001	45695.88000000001	40351.99000000002	37848.06000000001	32113.520000000004	35524.36	52870.22000000002	41253.26999999998	40732.63000000001	31746.24	29105.070000000003	47284.45000000001
K03408	cheW; purine-binding chemotaxis protein CheW	54239.12	36070.93	54771.60000000003	45185.43000000002	60595.19000000002	47992.80999999998	54656.58000000001	56046.03000000001	22497.83	37945.12	63279.01	33841.26	41503.82999999999	59268.96000000002	46574.11000000002	25241.17	38410.27	33272.59	59440.49	11590.37	47246.84	6162.039999999999	59992.11000000001	48409.16	38776.61	43949.52	22789.52	42699.48000000002	59244.97999999999	57008.52999999996	38072.22	52525.03	37639.040000000015	34500.08	43656.88000000001	33311.86	37123.88000000001	30811.84	34903.78	49072.55000000002	39806.93999999998	47063.13	39101.45	31284.35	48836.91000000002
K03409	cheX; chemotaxis protein CheX	11657.0	213.6	207.28000000000003	520.5	1652.57	1120.8100000000004	1029.09	553.9900000000001	124.83	157.92	4825.54	1084.9700000000003	669.5	491.88	2136.78	150.45	123.42	163.07000000000005	254.33	106.48	461.56	107.16	108.67	153.82999999999996	144.91	165.29	75.34	164.95999999999995	1306.35	362.09	181.0	285.35	126.14	154.93	83.0	119.23	123.68	209.78	297.91	703.4900000000001	192.66	156.82999999999996	306.62	147.28	267.39
K03410	cheC; chemotaxis protein CheC	26462.78	30677.329999999994	37584.06000000001	29009.44	39923.62000000002	32694.13	35879.5	36138.88000000001	15243.16	26242.64	32171.739999999994	24272.14	35619.99	40006.930000000015	35524.990000000005	21145.06	26338.67	26369.54	39415.23000000002	6097.579999999999	34610.599999999984	3679.699999999999	36745.790000000015	31449.83	29596.03000000001	33050.06	19287.13	27693.689999999995	36331.319999999985	40250.29999999996	24340.97	32559.210000000006	29966.34	28785.130000000005	34862.880000000005	30885.18	25667.31	23542.070000000003	23707.03	34426.220000000016	28855.99	28189.63	21717.730000000003	23354.410000000003	31943.95
